KEY,AggLoadID,AggTotalRev,AggLdCost,AggLdMiles,AggLdMargin,AggOrgZip,AggDstZip
1052699_35967_40391,6776882,982,581,340,402,35967,40391
1052699_35967_40391,6776887,982,581,340,402,35967,40391
1052699_35967_40391,6777342,982,581,340,402,35967,40391
1052699_35967_40391,6777348,982,581,340,402,35967,40391
1052699_35967_40391,6777344,982,581,340,402,35967,40391
1052699_35967_40391,6777350,982,581,340,402,35967,40391
1052699_35967_40391,6777999,982,581,340,402,35967,40391
1052699_35967_40391,6778001,982,581,340,402,35967,40391
1052699_35967_40391,6778006,982,581,340,402,35967,40391
1052699_35967_40391,6778005,982,581,340,402,35967,40391
1052699_35967_40391,6777997,982,581,340,402,35967,40391
1052699_35967_40391,6778499,982,581,340,402,35967,40391
1052699_35967_40391,6778500,982,581,340,402,35967,40391
1052699_35967_40391,6778007,982,581,340,402,35967,40391
1052699_35967_40391,6778498,982,581,340,402,35967,40391
1052699_35967_40391,6778501,982,581,340,402,35967,40391
1054460_29304_31217,6772466,550,372,226,178,29304,31217
1054934_37090_37912,6766699,813,283,152,530,37090,37912
1054934_37090_40109,6766820,1062,327,147,735,37090,40109
1054934_37090_35004,6766797,1012,440,238,572,37090,35004
1054934_37090_30101,6766818,1065,528,289,537,37090,30101
1054934_37090_32343,6766878,2276,881,511,1395,37090,32343
1054934_37090_38141,6766876,1299,468,243,830,37090,38141
1054934_37090_35007,6766877,1021,484,280,537,37090,35007
1054934_37090_30519,6768844,1277,491,275,786,37090,30519
1054934_37090_40219,6769816,867,342,162,525,37090,40219
1054934_37090_37912,6769896,813,283,152,530,37090,37912
1054934_37090_39209,6771013,1871,837,448,1034,37090,39209
1054934_37090_30101,6770015,1065,528,289,537,37090,30101
1054934_37090_35004,6769994,1012,440,238,572,37090,35004
1054934_37090_35007,6770071,1021,484,280,537,37090,35007
1054934_37090_32343,6770072,2276,881,511,1395,37090,32343
1054934_37090_35211,6770088,1036,489,265,547,37090,35211
1054934_37090_38141,6770070,1299,468,243,830,37090,38141
1054934_37090_35215,6773500,967,369,218,598,37090,35215
1054934_37090_40219,6772583,867,342,162,525,37090,40219
1054934_37090_37912,6772663,813,283,152,530,37090,37912
1054934_37090_35004,6772761,1012,440,238,572,37090,35004
1054934_37090_40109,6772783,1062,327,147,735,37090,40109
1054934_37090_30101,6772782,1065,528,289,537,37090,30101
1054934_37090_35007,6772838,1021,484,280,537,37090,35007
1054934_37090_38141,6772837,1299,468,243,830,37090,38141
1054934_37090_35211,6772845,1036,489,265,547,37090,35211
1054934_37090_32343,6772839,2276,881,511,1395,37090,32343
1054934_37090_40219,6774650,867,342,162,525,37090,40219
1054934_37090_37912,6774730,813,283,152,530,37090,37912
1054934_37090_35203,6774582,922,419,241,503,37090,35203
1054934_37090_30101,6774850,1065,528,289,537,37090,30101
1054934_37090_35211,6774914,1036,489,265,547,37090,35211
1054934_37090_32343,6774908,2276,881,511,1395,37090,32343
1054934_37090_38141,6774906,1299,468,243,830,37090,38141
1054934_37090_35007,6774907,1021,484,280,537,37090,35007
1054959_30176_70809,6772016,900,794,498,106,30176,70809
1054959_30176_70767,6771841,963,805,499,157,30176,70767
1054959_30176_70767,6774364,963,805,499,157,30176,70767
1055209_46809_40218,6768911,954,470,240,485,46809,40218
1055209_46809_40218,6771577,954,470,240,485,46809,40218
1055209_46809_40218,6773212,954,470,240,485,46809,40218
1057515_27048_42647,6769454,725,609,379,116,27048,42647
1057820_30024_71301,6775144,1295,930,589,365,30024,71301
1058365_30705_38557,6767702,786,241,126,545,30705,38557
1058365_30705_38557,6775188,786,241,126,545,30705,38557
1058435_33605_32504,6766629,915,779,467,136,33605,32504
1058435_33605_32504,6769828,915,779,467,136,33605,32504
1058435_33605_32504,6772595,915,779,467,136,33605,32504
1058435_33605_32504,6774662,915,779,467,136,33605,32504
1058831_37716_39110,6766680,1768,881,538,887,37716,39110
1058831_37716_39110,6766860,1768,881,538,887,37716,39110
1058831_37716_40347,6771582,812,305,172,507,37716,40347
1058831_37716_39110,6769877,1768,881,538,887,37716,39110
1058831_37716_40347,6775127,812,305,172,507,37716,40347
1058831_37716_39110,6772644,1768,881,538,887,37716,39110
1058831_37716_39110,6774711,1768,881,538,887,37716,39110
1058831_37716_40347,6775772,812,305,172,507,37716,40347
1059606_37160_28103,6771055,900,800,475,100,37160,28103
1059606_37160_29819,6773838,770,574,357,196,37160,29819
1059842_27549_30721,6770810,850,828,512,22,27549,30721
1060079_37183_27045,6773216,981,758,458,223,37183,27045
1060972_35160_37774,6767876,889,387,232,502,35160,37774
1060972_35160_37774,6768391,889,387,232,502,35160,37774
1060972_35160_37774,6769410,889,387,232,502,35160,37774
1060972_35160_37774,6772314,889,387,232,502,35160,37774
1060972_35160_37774,6776801,889,387,232,502,35160,37774
1061218_76106_37774,6772312,2381,1402,901,979,76106,37774
1061697_37642_30542,6768318,700,574,326,126,37642,30542
1061697_37642_30542,6768627,700,574,326,126,37642,30542
1061697_37642_30542,6769200,700,574,326,126,37642,30542
1061697_37642_40165,6771044,738,492,307,245,37642,40165
1061697_37642_40229,6775124,700,462,275,238,37642,40229
1061697_37642_40165,6776121,738,492,307,245,37642,40165
1062495_37086_28504,6768077,1665,1082,676,582,37086,28504
1062495_37086_28504,6773742,1665,1082,676,582,37086,28504
1062769_29307_45240,6769138,1155,726,422,428,29307,45240
1062769_29307_45240,6776747,1155,726,422,428,29307,45240
1063282_45315_37774,6776327,1060,590,373,470,45315,37774
1063282_45315_37774,6776599,1060,590,373,470,45315,37774
1063336_37601_22079,6765588,1200,654,386,546,37601,22079
1065481_77520_37055,6773131,1230,1343,804,-113,77520,37055
1065481_77520_37055,6773129,1230,1343,804,-113,77520,37055
1066266_24087_35150,6767842,1100,896,564,204,24087,35150
1066498_27526_37380,6767837,1100,827,520,273,27526,37380
1066498_27526_37380,6767828,1100,827,520,273,27526,37380
1066498_27526_37380,6770616,1100,827,520,273,27526,37380
1066498_27526_37380,6770618,1100,827,520,273,27526,37380
1066498_27526_37380,6771279,1100,827,520,273,27526,37380
1066498_27526_37380,6771274,1100,827,520,273,27526,37380
1066498_27526_37380,6771548,1100,827,520,273,27526,37380
1066498_27526_37380,6773334,1100,827,520,273,27526,37380
1066498_27526_37380,6773336,1100,827,520,273,27526,37380
1066498_27526_37380,6775577,1100,827,520,273,27526,37380
1066498_27526_37380,6776707,1100,827,520,273,27526,37380
1066498_27526_37380,6776709,1100,827,520,273,27526,37380
1066498_27526_37380,6777849,1100,827,520,273,27526,37380
1066498_27526_37380,6777851,1100,827,520,273,27526,37380
1066498_27526_37380,6777850,1100,827,520,273,27526,37380
1066498_27526_37380,6777861,1100,827,520,273,27526,37380
1066504_35234_35756,6774363,550,165,93,385,35234,35756
1066638_39702_37086,6766483,750,455,275,295,39702,37086
1066638_39702_37086,6766485,750,455,275,295,39702,37086
1066638_39702_37086,6766497,750,455,275,295,39702,37086
1066638_39702_37086,6766498,750,455,275,295,39702,37086
1066638_39702_37086,6766500,750,455,275,295,39702,37086
1066638_39702_37086,6766502,750,455,275,295,39702,37086
1066638_39702_37086,6770971,750,455,275,295,39702,37086
1066638_39702_37086,6770974,750,455,275,295,39702,37086
1066638_39702_37086,6770976,750,455,275,295,39702,37086
1066638_39702_37086,6773853,750,455,275,295,39702,37086
1066638_39702_37086,6773849,750,455,275,295,39702,37086
1066638_39702_37086,6773847,750,455,275,295,39702,37086
1066638_39702_37086,6775284,750,455,275,295,39702,37086
1066638_39702_37086,6776745,750,455,275,295,39702,37086
1066638_39702_37086,6776872,750,455,275,295,39702,37086
1066638_39702_37086,6776868,750,455,275,295,39702,37086
1066955_30161_37774,6767887,786,242,143,544,30161,37774
1066955_30161_37774,6767873,786,242,143,544,30161,37774
1066955_30161_37774,6767874,786,242,143,544,30161,37774
1066955_30161_37774,6768392,786,242,143,544,30161,37774
1066955_30161_37774,6768399,786,242,143,544,30161,37774
1066955_30161_37774,6768393,786,242,143,544,30161,37774
1066955_30161_37774,6768879,786,242,143,544,30161,37774
1066955_30161_37774,6768880,786,242,143,544,30161,37774
1066955_30161_37774,6768875,786,242,143,544,30161,37774
1066955_30161_37774,6768881,786,242,143,544,30161,37774
1066955_30161_37774,6768877,786,242,143,544,30161,37774
1066955_30161_37774,6769420,786,242,143,544,30161,37774
1066955_30161_37774,6769421,786,242,143,544,30161,37774
1066955_30161_37774,6769407,786,242,143,544,30161,37774
1066955_30161_37774,6769408,786,242,143,544,30161,37774
1066955_30161_37774,6770253,786,242,143,544,30161,37774
1066955_30161_37774,6770254,786,242,143,544,30161,37774
1066955_30161_37774,6770251,786,242,143,544,30161,37774
1066955_30161_37774,6770750,786,242,143,544,30161,37774
1066955_30161_37774,6770821,786,242,143,544,30161,37774
1066955_30161_37774,6770751,786,242,143,544,30161,37774
1066955_30161_37774,6771209,786,242,143,544,30161,37774
1066955_30161_37774,6771208,786,242,143,544,30161,37774
1066955_30161_37774,6771206,786,242,143,544,30161,37774
1066955_30161_37774,6771207,786,242,143,544,30161,37774
1066955_30161_37774,6771708,786,242,143,544,30161,37774
1066955_30161_37774,6771711,786,242,143,544,30161,37774
1066955_30161_37774,6772317,786,242,143,544,30161,37774
1066955_30161_37774,6772318,786,242,143,544,30161,37774
1066955_30161_37774,6773047,786,242,143,544,30161,37774
1066955_30161_37774,6773121,786,242,143,544,30161,37774
1066955_30161_37774,6773568,786,242,143,544,30161,37774
1066955_30161_37774,6773575,786,242,143,544,30161,37774
1066955_30161_37774,6773570,786,242,143,544,30161,37774
1066955_30161_37774,6774014,786,242,143,544,30161,37774
1066955_30161_37774,6774046,786,242,143,544,30161,37774
1066955_30161_37774,6774508,786,242,143,544,30161,37774
1066955_30161_37774,6774509,786,242,143,544,30161,37774
1066955_30161_37774,6775327,786,242,143,544,30161,37774
1066955_30161_37774,6775837,786,242,143,544,30161,37774
1066955_30161_37774,6775838,786,242,143,544,30161,37774
1066955_30161_37774,6776347,786,242,143,544,30161,37774
1066955_30161_37774,6776366,786,242,143,544,30161,37774
1066955_30161_37774,6776796,786,242,143,544,30161,37774
1066955_30161_37774,6776797,786,242,143,544,30161,37774
1066955_30161_37774,6777294,786,242,143,544,30161,37774
1066955_30161_37774,6777297,786,242,143,544,30161,37774
1066955_30161_37774,6777295,786,242,143,544,30161,37774
1066955_30161_37774,6777895,786,242,143,544,30161,37774
1066955_30161_37774,6777896,786,242,143,544,30161,37774
1066955_30161_37774,6778643,786,242,143,544,30161,37774
1066955_30161_37774,6778644,786,242,143,544,30161,37774
1066991_30240_37774,6769409,958,434,249,524,30240,37774
1066991_30240_37774,6772321,958,434,249,524,30240,37774
1066991_30240_37774,6775345,958,434,249,524,30240,37774
1066991_30240_37774,6778438,958,434,249,524,30240,37774
1067263_30116_37643,6777023,1058,519,326,539,30116,37643
1068340_35150_28273,6775974,650,653,413,-3,35150,28273
1068348_37380_35057,6778872,600,278,170,322,37380,35057
1068931_37806_45342,6767152,709,533,324,177,37806,45342
1068931_37806_35811,6767462,829,381,224,448,37806,35811
1068931_37806_45342,6768654,709,533,324,177,37806,45342
1068931_37806_23875,6770102,1163,717,431,446,37806,23875
1068931_37806_28201,6770871,650,398,218,252,37806,28201
1068931_37806_27530,6772081,1009,694,406,315,37806,27530
1068931_37806_29456,6772068,893,732,443,161,37806,29456
1068931_37806_28216,6773982,665,363,218,302,37806,28216
1068931_37806_28214,6775650,672,388,218,284,37806,28214
1068931_37806_23875,6775684,1163,717,431,446,37806,23875
1068931_37806_45342,6776023,709,533,324,177,37806,45342
1068931_37806_23875,6777638,1163,717,431,446,37806,23875
1068931_37806_28201,6777699,650,398,218,252,37806,28201
1069629_38118_70769,6768790,1262,610,386,652,38118,70769
1069850_72370_37774,6767885,1539,676,422,863,72370,37774
1069850_72370_37774,6772323,1539,676,422,863,72370,37774
1069850_72370_37774,6774525,1539,676,422,863,72370,37774
1069850_72370_37774,6775842,1539,676,422,863,72370,37774
1070473_30741_27013,6766690,1327,546,342,781,30741,27013
1070473_30741_27013,6769887,1327,546,342,781,30741,27013
1070473_30741_27013,6772654,1327,546,342,781,30741,27013
1070473_30741_27013,6774721,1327,546,342,781,30741,27013
1070490_43055_37172,6765240,1269,692,433,577,43055,37172
1073074_35490_77571,6771043,1050,1101,617,-51,35490,77571
1073343_78503_38501,6766728,3163,1951,1253,1212,78503,38501
1073343_78503_38501,6769925,3163,1951,1253,1212,78503,38501
1073343_78503_38501,6772692,3163,1951,1253,1212,78503,38501
1073343_78503_38501,6774759,3163,1951,1253,1212,78503,38501
1073816_30606_76705,6774378,1400,1403,892,-3,30606,76705
1074101_28472_30721,6771749,1065,761,464,304,28472,30721
1074624_37013_29645,6767932,815,648,395,167,37013,29645
1074624_37013_29645,6769275,815,648,395,167,37013,29645
1075656_28732_41042,6776521,750,607,368,143,28732,41042
1077447_77017_35674,6773584,1200,1163,724,37,77017,35674
1081108_29605_35188,6770543,869,581,365,287,29605,35188
1081108_29605_35188,6775625,869,581,365,287,29605,35188
1081501_35022_37774,6770258,894,468,262,426,35022,37774
1081501_35022_37774,6771763,894,468,262,426,35022,37774
1081501_35022_37774,6775246,894,468,262,426,35022,37774
1082231_37323_47130,6770610,768,534,328,234,37323,47130
1082231_37323_47130,6770794,768,534,328,234,37323,47130
1083342_37757_28562,6766600,1906,825,517,1081,37757,28562
1083342_37757_28562,6766618,1906,825,517,1081,37757,28562
1083342_37757_75050,6768070,2706,1458,927,1248,37757,75050
1083342_37757_28562,6766664,1906,825,517,1081,37757,28562
1083342_37757_28562,6766665,1906,825,517,1081,37757,28562
1083342_37757_28562,6766740,1906,825,517,1081,37757,28562
1083342_37757_28562,6766725,1906,825,517,1081,37757,28562
1083342_37757_28562,6766726,1906,825,517,1081,37757,28562
1083342_37757_28562,6766785,1906,825,517,1081,37757,28562
1083342_37757_28562,6766784,1906,825,517,1081,37757,28562
1083342_37757_28562,6766798,1906,825,517,1081,37757,28562
1083342_37757_75050,6769573,2706,1458,927,1248,37757,75050
1083342_37757_28562,6766859,1906,825,517,1081,37757,28562
1083342_37757_28562,6766601,1906,825,517,1081,37757,28562
1083342_37757_28562,6769817,1906,825,517,1081,37757,28562
1083342_37757_28562,6769799,1906,825,517,1081,37757,28562
1083342_37757_75050,6770801,2706,1458,927,1248,37757,75050
1083342_37757_28562,6769861,1906,825,517,1081,37757,28562
1083342_37757_28562,6769862,1906,825,517,1081,37757,28562
1083342_37757_28562,6769937,1906,825,517,1081,37757,28562
1083342_37757_28562,6771694,1906,825,517,1081,37757,28562
1083342_37757_28562,6769800,1906,825,517,1081,37757,28562
1083342_37757_28562,6769923,1906,825,517,1081,37757,28562
1083342_37757_28562,6769922,1906,825,517,1081,37757,28562
1083342_37757_28562,6769982,1906,825,517,1081,37757,28562
1083342_37757_28562,6769981,1906,825,517,1081,37757,28562
1083342_37757_28562,6769995,1906,825,517,1081,37757,28562
1083342_37757_28562,6770053,1906,825,517,1081,37757,28562
1083342_37757_28562,6773044,1906,825,517,1081,37757,28562
1083342_37757_75050,6773144,2706,1458,927,1248,37757,75050
1083342_37757_28562,6772584,1906,825,517,1081,37757,28562
1083342_37757_28562,6772566,1906,825,517,1081,37757,28562
1083342_37757_28562,6773544,1906,825,517,1081,37757,28562
1083342_37757_28562,6772567,1906,825,517,1081,37757,28562
1083342_37757_28562,6749229,1906,825,517,1081,37757,28562
1083342_37757_28562,6772704,1906,825,517,1081,37757,28562
1083342_37757_28562,6772762,1906,825,517,1081,37757,28562
1083342_37757_28562,6772820,1906,825,517,1081,37757,28562
1083342_37757_28562,6774651,1906,825,517,1081,37757,28562
1083342_37757_28562,6774756,1906,825,517,1081,37757,28562
1083342_37757_28562,6774888,1906,825,517,1081,37757,28562
1083377_40511_37921,6774371,1214,290,172,924,40511,37921
1084115_37012_30122,6776210,764,563,314,201,37012,30122
1085531_30336_36109,6768689,520,318,161,202,30336,36109
1086210_37415_28086,6767711,668,543,330,125,37415,28086
1086210_37415_28351,6767735,907,731,432,176,37415,28351
1086210_37415_28086,6768336,668,543,330,125,37415,28086
1086210_37415_28086,6768327,668,543,330,125,37415,28086
1086210_37415_28086,6768742,668,543,330,125,37415,28086
1086210_37415_28086,6768747,668,543,330,125,37415,28086
1086210_37415_28086,6769344,668,543,330,125,37415,28086
1086210_37415_28086,6769346,668,543,330,125,37415,28086
1086210_37415_28086,6770112,668,543,330,125,37415,28086
1086210_37415_28086,6770637,668,543,330,125,37415,28086
1086210_37415_28086,6771595,668,543,330,125,37415,28086
1086210_37415_28086,6771541,668,543,330,125,37415,28086
1086210_37415_28086,6772268,668,543,330,125,37415,28086
1086210_37415_28086,6772977,668,543,330,125,37415,28086
1086210_37415_28086,6772978,668,543,330,125,37415,28086
1086210_37415_28086,6773494,668,543,330,125,37415,28086
1086210_37415_28086,6773969,668,543,330,125,37415,28086
1086210_37415_28086,6774463,668,543,330,125,37415,28086
1086210_37415_28086,6774462,668,543,330,125,37415,28086
1086210_37415_28086,6775303,668,543,330,125,37415,28086
1086210_37415_28086,6775302,668,543,330,125,37415,28086
1086210_37415_28086,6775696,668,543,330,125,37415,28086
1086210_37415_30204,6776299,565,293,170,272,37415,30204
1086210_37415_28086,6776221,668,543,330,125,37415,28086
1086210_37415_28086,6776587,668,543,330,125,37415,28086
1086210_37415_28086,6777154,668,543,330,125,37415,28086
1086210_37415_28052,6777156,671,538,318,133,37415,28052
1086210_37415_28086,6777819,668,543,330,125,37415,28086
1086210_37415_28086,6778528,668,543,330,125,37415,28086
1086210_37415_28463,6778684,950,770,469,180,37415,28463
1086210_37415_30204,6778595,565,293,170,272,37415,30204
1086604_38237_37814,6769015,1179,629,393,550,38237,37814
1086604_38237_37814,6771198,1179,629,393,550,38237,37814
1086604_38237_37814,6776239,1179,629,393,550,38237,37814
1088499_42071_37821,6769775,905,549,344,355,42071,37821
1088499_42071_37821,6772098,905,549,344,355,42071,37821
1088499_42071_37821,6774377,905,549,344,355,42071,37821
1088499_42071_37821,6777076,905,549,344,355,42071,37821
1089616_72061_78606,6776365,1350,993,623,357,72061,78606
1089905_38654_76018,6768107,1324,792,493,531,38654,76018
1089905_38654_76018,6769682,1324,792,493,531,38654,76018
1089905_38654_76018,6769680,1324,792,493,531,38654,76018
1089905_38654_76018,6774321,1324,792,493,531,38654,76018
1089905_38654_76018,6774322,1324,792,493,531,38654,76018
1089905_38654_76018,6774320,1324,792,493,531,38654,76018
1089905_38654_37013,6775861,1384,2145,1299,-761,38654,37013
1089905_38654_76018,6776659,1324,792,493,531,38654,76018
1089905_38654_76018,6776608,1324,792,493,531,38654,76018
1089905_38654_76018,6776994,1324,792,493,531,38654,76018
1089905_38654_30518,6777094,1046,661,410,385,38654,30518
1089905_38654_76018,6778552,1324,792,493,531,38654,76018
1090853_37403_28732,6774487,600,396,234,204,37403,28732
1090869_37083_47130,6775953,700,306,180,394,37083,47130
1091073_35674_37615,6768480,1226,632,393,594,35674,37615
1092766_37416_40330,6767467,982,477,294,505,37416,40330
1092766_37416_40330,6768021,982,477,294,505,37416,40330
1092766_37416_40330,6768020,982,477,294,505,37416,40330
1092766_37416_40330,6768568,982,477,294,505,37416,40330
1092766_37416_40330,6768571,982,477,294,505,37416,40330
1092766_37416_40330,6768574,982,477,294,505,37416,40330
1092766_37416_40330,6769021,982,477,294,505,37416,40330
1092766_37416_40330,6769019,982,477,294,505,37416,40330
1092766_37416_40330,6769519,982,477,294,505,37416,40330
1092766_37416_40330,6769017,982,477,294,505,37416,40330
1092766_37416_40330,6769525,982,477,294,505,37416,40330
1092766_37416_40330,6769531,982,477,294,505,37416,40330
1092766_37416_40330,6770342,982,477,294,505,37416,40330
1092766_37416_40330,6770601,982,477,294,505,37416,40330
1092766_37416_40330,6769522,982,477,294,505,37416,40330
1092766_37416_40330,6770359,982,477,294,505,37416,40330
1092766_37416_40330,6770358,982,477,294,505,37416,40330
1092766_37416_40330,6770361,982,477,294,505,37416,40330
1092766_37416_40330,6770363,982,477,294,505,37416,40330
1092766_37416_40330,6770365,982,477,294,505,37416,40330
1092766_37416_40330,6771321,982,477,294,505,37416,40330
1092766_37416_40330,6771323,982,477,294,505,37416,40330
1092766_37416_40330,6772969,982,477,294,505,37416,40330
1092766_37416_40330,6772988,982,477,294,505,37416,40330
1092766_37416_40330,6772986,982,477,294,505,37416,40330
1092766_37416_40330,6772989,982,477,294,505,37416,40330
1092766_37416_40330,6773664,982,477,294,505,37416,40330
1092766_37416_40330,6774124,982,477,294,505,37416,40330
1092766_37416_40330,6774125,982,477,294,505,37416,40330
1092766_37416_40330,6774126,982,477,294,505,37416,40330
1092766_37416_40330,6774929,982,477,294,505,37416,40330
1092766_37416_40330,6774127,982,477,294,505,37416,40330
1092766_37416_40330,6774942,982,477,294,505,37416,40330
1092766_37416_40330,6775279,982,477,294,505,37416,40330
1092766_37416_40330,6775353,982,477,294,505,37416,40330
1092766_37416_40330,6775352,982,477,294,505,37416,40330
1092766_37416_40330,6775877,982,477,294,505,37416,40330
1092766_37416_40330,6775357,982,477,294,505,37416,40330
1092766_37416_40330,6775355,982,477,294,505,37416,40330
1092766_37416_40330,6775911,982,477,294,505,37416,40330
1092766_37416_40330,6775906,982,477,294,505,37416,40330
1092766_37416_40330,6775904,982,477,294,505,37416,40330
1092766_37416_40330,6776457,982,477,294,505,37416,40330
1092766_37416_40330,6776459,982,477,294,505,37416,40330
1092766_37416_40330,6777933,982,477,294,505,37416,40330
1092766_37416_40330,6777937,982,477,294,505,37416,40330
1092766_37416_40330,6777935,982,477,294,505,37416,40330
1092766_37416_40330,6777931,982,477,294,505,37416,40330
1092766_37416_40330,6778856,982,477,294,505,37416,40330
1092766_37416_40330,6778980,982,477,294,505,37416,40330
1092766_37416_40330,6778720,982,477,294,505,37416,40330
1092766_37416_40330,6778721,982,477,294,505,37416,40330
1092766_37416_40330,6778993,982,477,294,505,37416,40330
1093410_38052_75701,6768479,1050,782,489,268,38052,75701
1093722_29303_37355,6768040,1229,672,357,556,29303,37355
1093722_29303_37355,6770375,1229,672,357,556,29303,37355
1093722_29303_37355,6773351,1229,672,357,556,29303,37355
1093722_29303_37355,6776762,1229,672,357,556,29303,37355
1094195_75104_78201,6775701,600,437,266,163,75104,78201
1094610_29729_30567,6768904,550,394,245,156,29729,30567
1095277_38343_31030,6772925,1100,813,508,287,38343,31030
1095587_45246_37932,6766588,1035,404,250,631,45246,37932
1095587_45246_37932,6766590,1035,404,250,631,45246,37932
1095587_45246_37211,6766597,1077,441,273,636,45246,37211
1095587_45246_37211,6766596,1077,441,273,636,45246,37211
1095587_45246_37211,6766598,1077,441,273,636,45246,37211
1095587_45246_37211,6768100,1077,441,273,636,45246,37211
1095587_45246_37211,6766591,1077,441,273,636,45246,37211
1095587_45246_37211,6766639,1077,441,273,636,45246,37211
1095587_45246_37211,6766599,1077,441,273,636,45246,37211
1095587_45246_37211,6766663,1077,441,273,636,45246,37211
1095587_45246_37211,6766703,1077,441,273,636,45246,37211
1095587_45246_37932,6766650,1035,404,250,631,45246,37932
1095587_45246_37932,6766652,1035,404,250,631,45246,37932
1095587_45246_37211,6768590,1077,441,273,636,45246,37211
1095587_45246_37211,6766662,1077,441,273,636,45246,37211
1095587_45246_37211,6766653,1077,441,273,636,45246,37211
1095587_45246_37211,6766660,1077,441,273,636,45246,37211
1095587_45246_37211,6766661,1077,441,273,636,45246,37211
1095587_45246_37932,6766715,1035,404,250,631,45246,37932
1095587_45246_37932,6766717,1035,404,250,631,45246,37932
1095587_45246_37211,6766718,1077,441,273,636,45246,37211
1095587_45246_37211,6766722,1077,441,273,636,45246,37211
1095587_45246_37211,6766723,1077,441,273,636,45246,37211
1095587_45246_37211,6766759,1077,441,273,636,45246,37211
1095587_45246_37211,6766721,1077,441,273,636,45246,37211
1095587_45246_37211,6766724,1077,441,273,636,45246,37211
1095587_45246_37932,6766769,1035,404,250,631,45246,37932
1095587_45246_37932,6766771,1035,404,250,631,45246,37932
1095587_45246_37211,6766783,1077,441,273,636,45246,37211
1095587_45246_37211,6766780,1077,441,273,636,45246,37211
1095587_45246_37211,6766782,1077,441,273,636,45246,37211
1095587_45246_37211,6766772,1077,441,273,636,45246,37211
1095587_45246_37211,6766781,1077,441,273,636,45246,37211
1095587_45246_37211,6766824,1077,441,273,636,45246,37211
1095587_45246_37211,6766844,1077,441,273,636,45246,37211
1095587_45246_37932,6766837,1035,404,250,631,45246,37932
1095587_45246_37932,6766839,1035,404,250,631,45246,37932
1095587_45246_37211,6766840,1077,441,273,636,45246,37211
1095587_45246_37211,6766843,1077,441,273,636,45246,37211
1095587_45246_37211,6766846,1077,441,273,636,45246,37211
1095587_45246_37211,6770536,1077,441,273,636,45246,37211
1095587_45246_37211,6766845,1077,441,273,636,45246,37211
1095587_45246_37211,6766882,1077,441,273,636,45246,37211
1095587_45246_37211,6769798,1077,441,273,636,45246,37211
1095587_45246_37932,6769787,1035,404,250,631,45246,37932
1095587_45246_37932,6769789,1035,404,250,631,45246,37932
1095587_45246_37211,6769797,1077,441,273,636,45246,37211
1095587_45246_37211,6769837,1077,441,273,636,45246,37211
1095587_45246_37211,6769796,1077,441,273,636,45246,37211
1095587_45246_37211,6769795,1077,441,273,636,45246,37211
1095587_45246_37211,6769790,1077,441,273,636,45246,37211
1095587_45246_37211,6769860,1077,441,273,636,45246,37211
1095587_45246_37932,6769847,1035,404,250,631,45246,37932
1095587_45246_37932,6769849,1035,404,250,631,45246,37932
1095587_45246_37211,6769859,1077,441,273,636,45246,37211
1095587_45246_37211,6769900,1077,441,273,636,45246,37211
1095587_45246_37211,6769850,1077,441,273,636,45246,37211
1095587_45246_37211,6769857,1077,441,273,636,45246,37211
1095587_45246_37211,6769858,1077,441,273,636,45246,37211
1095587_45246_37211,6769915,1077,441,273,636,45246,37211
1095587_45246_37211,6769956,1077,441,273,636,45246,37211
1095587_45246_37932,6769912,1035,404,250,631,45246,37932
1095587_45246_37932,6769914,1035,404,250,631,45246,37932
1095587_45246_37211,6769918,1077,441,273,636,45246,37211
1095587_45246_37211,6769919,1077,441,273,636,45246,37211
1095587_45246_37211,6769977,1077,441,273,636,45246,37211
1095587_45246_37211,6769978,1077,441,273,636,45246,37211
1095587_45246_37211,6770019,1077,441,273,636,45246,37211
1095587_45246_37211,6769969,1077,441,273,636,45246,37211
1095587_45246_37932,6769966,1035,404,250,631,45246,37932
1095587_45246_37932,6769968,1035,404,250,631,45246,37932
1095587_45246_37211,6772467,1077,441,273,636,45246,37211
1095587_45246_37211,6769980,1077,441,273,636,45246,37211
1095587_45246_37211,6769979,1077,441,273,636,45246,37211
1095587_45246_37211,6770037,1077,441,273,636,45246,37211
1095587_45246_37932,6770031,1035,404,250,631,45246,37932
1095587_45246_37932,6770033,1035,404,250,631,45246,37932
1095587_45246_37211,6770039,1077,441,273,636,45246,37211
1095587_45246_37211,6770034,1077,441,273,636,45246,37211
1095587_45246_37211,6770038,1077,441,273,636,45246,37211
1095587_45246_37211,6770040,1077,441,273,636,45246,37211
1095587_45246_37932,6772554,1035,404,250,631,45246,37932
1095587_45246_37932,6772556,1035,404,250,631,45246,37932
1095587_45246_37211,6772557,1077,441,273,636,45246,37211
1095587_45246_37211,6772563,1077,441,273,636,45246,37211
1095587_45246_37211,6772562,1077,441,273,636,45246,37211
1095587_45246_37211,6772617,1077,441,273,636,45246,37211
1095587_45246_37932,6772614,1035,404,250,631,45246,37932
1095587_45246_37932,6772616,1035,404,250,631,45246,37932
1095587_45246_37211,6772627,1077,441,273,636,45246,37211
1095587_45246_37211,6772625,1077,441,273,636,45246,37211
1095587_45246_37211,6772626,1077,441,273,636,45246,37211
1095587_45246_37211,6772624,1077,441,273,636,45246,37211
1095587_45246_37211,6772667,1077,441,273,636,45246,37211
