KEY,AggLoadID,AggTotalRev,AggLdCost,AggLdMiles,AggLdMargin,AggOrgZip,AggDstZip,Div,Inc/Exc
Hunter Dou_38868_84116,2092598,5371,3119,1711,2167,38868,84116,Van,incl
Hunter Dou_38868_84116,2092602,5371,3119,1711,2167,38868,84116,Van,incl
Hunter Dou_38868_84116,2093138,5371,3119,1711,2167,38868,84116,Van,incl
Hunter Dou_38868_84116,2093142,5371,3119,1711,2167,38868,84116,Van,incl
Hunter Dou_38868_84116,2093143,5371,3119,1711,2167,38868,84116,Van,incl
Hunter Dou_38868_84116,2095122,5371,3119,1711,2167,38868,84116,Van,incl
Hunter Dou_38868_84116,2095123,5371,3119,1711,2167,38868,84116,Van,incl
Hunter Dou_38868_84116,2095124,5371,3119,1711,2167,38868,84116,Van,incl
Hunter Dou_38868_84116,2097089,5371,3119,1711,2167,38868,84116,Van,incl
Hunter Dou_38868_84116,2097094,5371,3119,1711,2167,38868,84116,Van,incl
Hunter Dou_38868_84116,2097099,5371,3119,1711,2167,38868,84116,Van,incl
Hunter Dou_38868_84116,2098244,5371,3119,1711,2167,38868,84116,Van,incl
Hunter Dou_38868_84116,2098245,5371,3119,1711,2167,38868,84116,Van,incl
Hunter Dou_38868_84116,2100107,5371,3119,1711,2167,38868,84116,Van,incl
Hunter Dou_38868_84116,2100108,5371,3119,1711,2167,38868,84116,Van,incl
Hunter Dou_38868_84116,2100109,5371,3119,1711,2167,38868,84116,Van,incl
Hunter Dou_38868_84116,2101501,5371,3119,1711,2167,38868,84116,Van,incl
Hunter Dou_38868_84116,2101502,5371,3119,1711,2167,38868,84116,Van,incl
Hunter Dou_38868_84116,2101503,5371,3119,1711,2167,38868,84116,Van,incl
ICS-MI_49548_48043,2064758,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2076835,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2076840,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2076841,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2076842,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2076843,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2076844,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2076845,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2077235,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2077242,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2077244,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2077245,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2077247,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2077251,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2077254,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2077257,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2077259,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2077262,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2077269,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2084847,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2094034,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2094065,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2094068,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2094071,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2094073,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2094074,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2094075,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2094211,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2094212,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2095820,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2095822,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2095824,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2095825,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2095830,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2095839,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2095841,490,306,164,182,49548,48043,Log,incl
ICS-MI_49548_48043,2095847,490,306,164,182,49548,48043,Log,incl
IFCO Servi_28269_37122,2095800,800,752,400,-44,28269,37122,Van,incl
IFCO Servi_28269_37122,2095884,800,752,400,-44,28269,37122,Van,incl
IFCO Servi_28269_37122,2095886,800,752,400,-44,28269,37122,Van,incl
IFCO Servi_28269_37122,2096139,800,752,400,-44,28269,37122,Van,incl
IFCO Servi_28269_37122,2096141,800,752,400,-44,28269,37122,Van,incl
IFCO Servi_28269_37122,2096183,800,752,400,-44,28269,37122,Van,incl
IFCO Servi_28269_37122,2096184,800,752,400,-44,28269,37122,Van,incl
INGREDION-_46222_38106,2079606,1000,895,469,48,46222,38106,Van,incl
INSINKERAT_53177_22603,2080908,2122,1569,688,417,53177,22603,Van,incl
INSINKERAT_53177_22603,2084264,2122,1569,688,417,53177,22603,Van,incl
INSINKERAT_53177_22603,2091110,2122,1569,688,417,53177,22603,Van,incl
INSINKERAT_53177_22603,2092908,2122,1569,688,417,53177,22603,Van,incl
INSINKERAT_53177_22603,2096944,2122,1569,688,417,53177,22603,Van,incl
INSINKERAT_53177_22603,2096945,2122,1569,688,417,53177,22603,Van,incl
INSINKERAT_53177_22603,2097766,2122,1569,688,417,53177,22603,Van,incl
INTERNATIO_28208_37129,2086301,860,738,398,10,28208,37129,Van,incl
INTERNATIO_28208_37129,2093574,860,738,398,10,28208,37129,Van,incl
INTERNATIO_28208_37129,2093575,860,738,398,10,28208,37129,Van,incl
INTERNATIO_28208_37129,2095566,860,738,398,10,28208,37129,Van,incl
INTERNATIO_28208_37129,2095567,860,738,398,10,28208,37129,Van,incl
INTERNATIO_28208_37129,2095890,860,738,398,10,28208,37129,Van,incl
INTERNATIO_28208_37129,2095891,860,738,398,10,28208,37129,Van,incl
INTERNATIO_28208_37129,2095902,860,738,398,10,28208,37129,Van,incl
INTERNATIO_28208_37129,2095904,860,738,398,10,28208,37129,Van,incl
INTERNATIO_37129_72801,2080987,1596,813,440,781,37129,72801,Log,incl
INTERNATIO_37129_72801,2083683,1596,813,440,781,37129,72801,Log,incl
INTERNATIO_37129_72801,2088920,1596,813,440,781,37129,72801,Log,incl
INTERNATIO_37129_72801,2089626,1596,813,440,781,37129,72801,Log,incl
INTERNATIO_37129_72801,2090382,1596,813,440,781,37129,72801,Log,incl
INTERNATIO_37129_72801,2093119,1596,813,440,781,37129,72801,Log,incl
INTERNATIO_37129_72801,2095696,1596,813,440,781,37129,72801,Log,incl
INTERNATIO_37129_72801,2095711,1596,813,440,781,37129,72801,Log,incl
INTERNATIO_37129_72801,2098051,1596,813,440,781,37129,72801,Log,incl
INTERNATIO_37129_72801,2101789,1596,813,440,781,37129,72801,Log,incl
INTERNATIO_37129_72801,2101801,1596,813,440,781,37129,72801,Log,incl
INTERNATIO_37167_72801,2081608,1595,809,437,784,37167,72801,Log,incl
INTERNATIO_37167_72801,2082365,1595,809,437,784,37167,72801,Log,incl
INTERNATIO_37167_72801,2082996,1595,809,437,784,37167,72801,Log,incl
INTERNATIO_37167_72801,2084335,1595,809,437,784,37167,72801,Log,incl
INTERNATIO_37167_72801,2085025,1595,809,437,784,37167,72801,Log,incl
INTERNATIO_37167_72801,2086954,1595,809,437,784,37167,72801,Log,incl
INTERNATIO_37167_72801,2087552,1595,809,437,784,37167,72801,Log,incl
INTERNATIO_37167_72801,2092489,1595,809,437,784,37167,72801,Log,incl
INTERNATIO_37167_72801,2093060,1595,809,437,784,37167,72801,Log,incl
INTERNATIO_37167_72801,2094461,1595,809,437,784,37167,72801,Log,incl
INTERNATIO_37167_72801,2095017,1595,809,437,784,37167,72801,Log,incl
INTERNATIO_37167_72801,2097013,1595,809,437,784,37167,72801,Log,incl
INTERNATIO_37167_72801,2099346,1595,809,437,784,37167,72801,Log,incl
INTERNATIO_37167_72801,2102360,1595,809,437,784,37167,72801,Log,incl
Isval Usa_46241_38305,2081611,1341,764,382,323,46241,38305,Van,incl
J.M. SMUCK_35601_45887,2080923,1100,945,512,76,35601,45887,Van,incl
J.M. SMUCK_35601_45887,2080927,1100,945,512,76,35601,45887,Van,incl
J.M. SMUCK_35601_45887,2083765,1100,945,512,76,35601,45887,Van,incl
JM HUBER C_30139_46214,2080658,900,927,494,-200,30139,46214,Van,incl
JM HUBER C_30139_46214,2095215,900,927,494,-200,30139,46214,Van,incl
JM Smucker_35601_45887,2082289,1100,971,512,32,35601,45887,Van,incl
JM Smucker_35601_45887,2082745,1100,971,512,32,35601,45887,Van,incl
JMS Proces_72315_75238,2084499,1180,913,499,143,72315,75238,Van,incl
KCDC Corin_38834_60446,2080950,1624,1082,524,381,38834,60446,Van,incl
KCDC Corin_38834_60446,2082248,1624,1082,524,381,38834,60446,Van,incl
KCDC Corin_38834_60446,2084305,1624,1082,524,381,38834,60446,Van,incl
KCDC Corin_38834_60446,2085553,1624,1082,524,381,38834,60446,Van,incl
KCDC Corin_38834_60446,2088876,1624,1082,524,381,38834,60446,Van,incl
KCDC Corin_38834_60446,2088881,1624,1082,524,381,38834,60446,Van,incl
KCDC Corin_38834_60446,2091141,1624,1082,524,381,38834,60446,Van,incl
KCDC Corin_38834_60446,2091143,1624,1082,524,381,38834,60446,Van,incl
KCDC Corin_38834_60446,2093606,1624,1082,524,381,38834,60446,Van,incl
KCDC Corin_38834_60446,2094995,1624,1082,524,381,38834,60446,Van,incl
KCDC Corin_38834_60446,2095982,1624,1082,524,381,38834,60446,Van,incl
KCDC Corin_38834_60446,2096313,1624,1082,524,381,38834,60446,Van,incl
KCDC Corin_38834_60446,2097519,1624,1082,524,381,38834,60446,Van,incl
KCDC Corin_38834_60446,2099339,1624,1082,524,381,38834,60446,Van,incl
KCDC Corin_38834_60446,2100102,1624,1082,524,381,38834,60446,Van,incl
KCDC Corin_38834_60446,2100691,1624,1082,524,381,38834,60446,Van,incl
KCDC Corin_38834_75236,2081606,1892,1125,556,614,38834,75236,Van,incl
KCDC Corin_38834_75236,2082249,1892,1125,556,614,38834,75236,Van,incl
KCDC Corin_38834_75236,2084301,1892,1125,556,614,38834,75236,Van,incl
KCDC Corin_38834_75236,2085552,1892,1125,556,614,38834,75236,Van,incl
KCDC Corin_38834_75236,2088225,1892,1125,556,614,38834,75236,Van,incl
KCDC Corin_38834_75236,2088875,1892,1125,556,614,38834,75236,Van,incl
KCDC Corin_38834_75236,2090383,1892,1125,556,614,38834,75236,Van,incl
KCDC Corin_38834_75236,2091137,1892,1125,556,614,38834,75236,Van,incl
KCDC Corin_38834_75236,2091140,1892,1125,556,614,38834,75236,Van,incl
KCDC Corin_38834_75236,2093397,1892,1125,556,614,38834,75236,Van,incl
KCDC Corin_38834_75236,2094994,1892,1125,556,614,38834,75236,Van,incl
KCDC Corin_38834_75236,2096255,1892,1125,556,614,38834,75236,Van,incl
KCDC Corin_38834_75236,2097521,1892,1125,556,614,38834,75236,Van,incl
KCDC Corin_38834_75236,2098023,1892,1125,556,614,38834,75236,Van,incl
KCDC Corin_38834_75236,2099337,1892,1125,556,614,38834,75236,Van,incl
KCDC Corin_38834_75236,2100693,1892,1125,556,614,38834,75236,Van,incl
KCDC Corin_38834_75236,2101199,1892,1125,556,614,38834,75236,Van,incl
KCDC Corin_38834_75236,2101201,1892,1125,556,614,38834,75236,Van,incl
Keller War_33478_33837,2085465,507,329,157,176,33478,33837,Log,incl
KELLOGG- A_75067_37013,2091888,1226,1336,678,-111,75067,37013,Log,incl
KELLOGG- A_75067_37013,2091890,1226,1336,678,-111,75067,37013,Log,incl
KELLOGG- A_75067_37013,2091892,1226,1336,678,-111,75067,37013,Log,incl
KELLOGG- A_75067_37013,2091895,1226,1336,678,-111,75067,37013,Log,incl
KELLOGG- A_75067_37013,2099184,1226,1336,678,-111,75067,37013,Log,incl
KELLOGG- A_75067_37013,2099190,1226,1336,678,-111,75067,37013,Log,incl
KELLOGG- A_75067_37013,2099192,1226,1336,678,-111,75067,37013,Log,incl
KELLOGG- A_75067_37013,2099193,1226,1336,678,-111,75067,37013,Log,incl
KELLOGG- A_75067_37013,2099194,1226,1336,678,-111,75067,37013,Log,incl
KELLOGG- A_75067_37013,2099196,1226,1336,678,-111,75067,37013,Log,incl
KELLOGG- A_75067_37013,2102022,1226,1336,678,-111,75067,37013,Log,incl
KELLOGG CO_38114_60447,2081799,1634,1189,505,262,38114,60447,Van,incl
KELLOGG CO_38301_17601,2081096,3343,1712,867,1561,38301,17601,Van,incl
KELLOGG CO_38301_17601,2082352,3343,1712,867,1561,38301,17601,Van,incl
KELLOGG CO_38301_17601,2083626,3343,1712,867,1561,38301,17601,Van,incl
KELLOGG CO_38301_17601,2086907,3343,1712,867,1561,38301,17601,Van,incl
KELLOGG CO_38301_17601,2086909,3343,1712,867,1561,38301,17601,Van,incl
KELLOGG CO_38301_17601,2090127,3343,1712,867,1561,38301,17601,Van,incl
KELLOGG CO_38301_17601,2090129,3343,1712,867,1561,38301,17601,Van,incl
KELLOGG CO_38301_17601,2091254,3343,1712,867,1561,38301,17601,Van,incl
KELLOGG CO_38301_17601,2093818,3343,1712,867,1561,38301,17601,Van,incl
KELLOGG CO_38301_17601,2093852,3343,1712,867,1561,38301,17601,Van,incl
KELLOGG CO_38301_17601,2094507,3343,1712,867,1561,38301,17601,Van,incl
KELLOGG CO_38301_17601,2097078,3343,1712,867,1561,38301,17601,Van,incl
KELLOGG CO_38301_17601,2097250,3343,1712,867,1561,38301,17601,Van,incl
KELLOGG CO_38301_17601,2100145,3343,1712,867,1561,38301,17601,Van,incl
KELLOGG CO_38301_17601,2100146,3343,1712,867,1561,38301,17601,Van,incl
KELLOGG CO_38301_17601,2100266,3343,1712,867,1561,38301,17601,Van,incl
KELLOGG CO_38301_30263,2077064,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2077082,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2078792,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2078797,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2078800,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2078807,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2078814,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2078818,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2078820,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2078829,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2079872,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2081054,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2082328,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2083625,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2084469,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2084471,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2084472,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2084475,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2086001,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2086934,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2087570,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2087575,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2087578,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2087593,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2091250,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2091687,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2091688,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2092499,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2092509,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2092510,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2093812,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2093851,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2094851,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2095505,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2096111,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2096113,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2096334,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2096670,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2096679,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2096961,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2097617,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2099454,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2100274,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2100553,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_30263,2102236,1220,678,326,394,38301,30263,Van,incl
KELLOGG CO_38301_43162,2077065,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2077073,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2077077,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2077083,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2078788,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2078794,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2078805,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2078811,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2078823,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2078826,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2078832,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2078833,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2078998,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2084473,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2087571,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2087572,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2090673,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2091686,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2092497,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2092500,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2092505,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2093811,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2094850,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2095506,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2096335,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2096685,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2097607,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2099809,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2099811,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_43162,2099812,1669,965,483,567,38301,43162,Van,incl
KELLOGG CO_38301_60447,2078038,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2078789,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2078799,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2078806,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2078812,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2078827,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2078830,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2078861,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2079948,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2080940,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2081057,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2081059,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2081060,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2081061,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2081062,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2081072,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2081074,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2081075,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2083702,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2084446,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2084447,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2086000,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2086246,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2086927,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2086928,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2086929,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2086930,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2086931,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2087573,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2087574,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2087577,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2087586,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2087588,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2087590,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2087592,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2087594,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2087597,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2087854,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2087855,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2089971,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2090130,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2090131,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2090133,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2090134,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2091253,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2091271,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2091274,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2091276,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2091277,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2091389,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2091392,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2092498,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2092503,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2092504,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2094551,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2094555,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2094556,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2094557,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2096683,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2096686,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2097635,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2098184,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2098187,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2098191,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2098192,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2098195,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2099843,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2099844,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2100292,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2100301,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2100302,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2100303,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2100305,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2100306,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_60447,2100557,1616,911,450,568,38301,60447,Van,incl
KELLOGG CO_38301_75067,2077074,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2078791,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2078796,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2078808,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2078817,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2078824,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2079963,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2080939,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2083699,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2086054,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2087576,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2087579,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2087580,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2091256,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2091390,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2091391,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2091393,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2092507,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2092508,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2094106,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2094550,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2094558,1956,1104,546,751,38301,75067,Van,incl
