KEY,AggLoadID,AggTotalRev,AggLdCost,AggLdMiles,AggOrgZip,AggDstZip,MARGIN_RANK,Lock In
TRA_OB7211374070,TRA_OB885,776,592,279,72113,74070,4,Yes
TRA_OB7211374070,TRA_OB886,776,592,279,72113,74070,5,Yes
TRA_OB7211374063,TRA_OB887,759,576,269,72113,74063,1,Yes
TRA_OB7211374063,TRA_OB888,759,576,269,72113,74063,2,Yes
TRA_OB7211374063,TRA_OB889,759,576,269,72113,74063,3,Yes
TRA_OB7211374063,TRA_OB890,759,576,269,72113,74063,4,Yes
TRA_OB7211374063,TRA_OB891,759,576,269,72113,74063,5,Yes
TRA_OB7211374063,TRA_OB892,759,576,269,72113,74063,6,Yes
TRA_OB7211374063,TRA_OB893,759,576,269,72113,74063,7,Yes
TRA_OB7211374006,TRA_OB894,851,631,302,72113,74006,1,Yes
TRA_OB7211374006,TRA_OB895,851,631,302,72113,74006,2,Yes
TRA_OB7211374006,TRA_OB896,851,631,302,72113,74006,3,Yes
TRA_OB7211374006,TRA_OB897,851,631,302,72113,74006,4,Yes
TRA_OB7211374344,TRA_OB898,707,535,251,72113,74344,1,Yes
TRA_OB7211374344,TRA_OB899,707,535,251,72113,74344,2,Yes
TRA_OB7211374344,TRA_OB900,707,535,251,72113,74344,3,Yes
TRA_OB7211374344,TRA_OB901,707,535,251,72113,74344,4,Yes
TRA_OB7211374344,TRA_OB902,707,535,251,72113,74344,5,Yes
TRA_OB7211374447,TRA_OB903,722,532,249,72113,74447,1,Yes
TRA_OB7211374447,TRA_OB904,722,532,249,72113,74447,2,Yes
TRA_OB7211374447,TRA_OB905,722,532,249,72113,74447,3,Yes
TRA_OB7211374447,TRA_OB906,722,532,249,72113,74447,4,Yes
TRA_OB7211374014,TRA_OB907,692,539,247,72113,74014,1,Yes
TRA_OB7211374014,TRA_OB908,692,539,247,72113,74014,2,Yes
TRA_OB7211374014,TRA_OB909,692,539,247,72113,74014,3,Yes
TRA_OB7211374014,TRA_OB910,692,539,247,72113,74014,4,Yes
TRA_OB7211374014,TRA_OB911,692,539,247,72113,74014,5,Yes
TRA_OB7211374014,TRA_OB912,692,539,247,72113,74014,6,Yes
TRA_OB7211373772,TRA_OB913,1081,775,393,72113,73772,1,Yes
TRA_OB7211373772,TRA_OB914,1081,775,393,72113,73772,2,Yes
TRA_OB7211373772,TRA_OB915,1081,775,393,72113,73772,3,Yes
TRA_OB7211373772,TRA_OB916,1081,775,393,72113,73772,4,Yes
TRA_OB7211373044,TRA_OB917,931,704,351,72113,73044,1,Yes
TRA_OB7211373044,TRA_OB918,931,704,351,72113,73044,2,Yes
TRA_OB7211373044,TRA_OB919,931,704,351,72113,73044,3,Yes
TRA_OB7211373044,TRA_OB920,931,704,351,72113,73044,4,Yes
TRA_OB7211373044,TRA_OB921,931,704,351,72113,73044,5,Yes
TRA_OB7211373044,TRA_OB922,931,704,351,72113,73044,6,Yes
TRA_OB7211373044,TRA_OB923,931,704,351,72113,73044,7,Yes
TRA_OB7211373044,TRA_OB924,931,704,351,72113,73044,8,Yes
TRA_OB7211374021,TRA_OB925,750,582,273,72113,74021,1,Yes
TRA_OB7211374021,TRA_OB926,750,582,273,72113,74021,2,Yes
TRA_OB7211374021,TRA_OB927,750,582,273,72113,74021,3,Yes
TRA_OB7211374021,TRA_OB928,750,582,273,72113,74021,4,Yes
TRA_OB7211374021,TRA_OB929,750,582,273,72113,74021,5,Yes
TRA_OB7211374020,TRA_OB930,886,618,294,72113,74020,1,Yes
TRA_OB7211374020,TRA_OB931,886,618,294,72113,74020,2,Yes
TRA_OB7211374020,TRA_OB932,886,618,294,72113,74020,3,Yes
TRA_OB7211373703,TRA_OB933,970,769,377,72113,73703,1,Yes
TRA_OB7211373703,TRA_OB934,970,769,377,72113,73703,2,Yes
TRA_OB7211373703,TRA_OB935,970,769,377,72113,73703,3,Yes
TRA_OB7211373703,TRA_OB936,970,769,377,72113,73703,4,Yes
TRA_OB7211373077,TRA_OB937,934,700,339,72113,73077,1,Yes
TRA_OB7211373077,TRA_OB938,934,700,339,72113,73077,2,Yes
TRA_OB7211374019,TRA_OB939,764,570,263,72113,74019,1,Yes
TRA_OB7211374019,TRA_OB940,764,570,263,72113,74019,2,Yes
TRA_OB7211374019,TRA_OB941,764,570,263,72113,74019,3,Yes
TRA_OB7211374019,TRA_OB942,764,570,263,72113,74019,4,Yes
TRA_OB7211374743,TRA_OB943,746,491,225,72113,74743,1,Yes
TRA_OB7211374743,TRA_OB944,746,491,225,72113,74743,2,Yes
TRA_OB7211374743,TRA_OB945,746,491,225,72113,74743,3,Yes
TRA_OB7211374743,TRA_OB946,746,491,225,72113,74743,4,Yes
TRA_OB7211374743,TRA_OB947,746,491,225,72113,74743,5,Yes
TRA_OB7211374467,TRA_OB948,723,504,229,72113,74467,1,Yes
TRA_OB7211374467,TRA_OB949,723,504,229,72113,74467,2,Yes
TRA_OB7211374467,TRA_OB950,723,504,229,72113,74467,3,Yes
TRA_OB7211374467,TRA_OB951,723,504,229,72113,74467,4,Yes
TRA_OB7211374467,TRA_OB952,723,504,229,72113,74467,5,Yes
TRA_OB7211374467,TRA_OB953,723,504,229,72113,74467,6,Yes
TRA_OB7211374467,TRA_OB954,723,504,229,72113,74467,7,Yes
TRA_OB7211375570,TRA_OB955,684,396,169,72113,75570,1,Yes
TRA_OB7211375570,TRA_OB956,684,396,169,72113,75570,2,Yes
TRA_OB7211375570,TRA_OB957,684,396,169,72113,75570,3,Yes
TRA_OB7211375570,TRA_OB958,684,396,169,72113,75570,4,Yes
TRA_OB7211375503,TRA_OB959,425,363,149,72113,75503,1,Yes
TRA_OB7211375503,TRA_OB960,425,363,149,72113,75503,2,Yes
TRA_OB7211375503,TRA_OB961,425,363,149,72113,75503,3,Yes
TRA_OB7211375503,TRA_OB962,425,363,149,72113,75503,4,Yes
TRA_OB7211375462,TRA_OB963,776,510,236,72113,75462,1,Yes
TRA_OB7211375462,TRA_OB964,776,510,236,72113,75462,2,Yes
TRA_OB7211375462,TRA_OB965,776,510,236,72113,75462,3,Yes
TRA_OB7211375462,TRA_OB966,776,510,236,72113,75462,4,Yes
TRA_OB7211375462,TRA_OB967,776,510,236,72113,75462,5,Yes
TRA_OB7211375551,TRA_OB968,622,405,174,72113,75551,1,Yes
TRA_OB7211375551,TRA_OB969,622,405,174,72113,75551,2,Yes
TRA_OB7211375551,TRA_OB970,622,405,174,72113,75551,3,Yes
TRA_OB7211375551,TRA_OB971,622,405,174,72113,75551,4,Yes
TRA_OB7211375455,TRA_OB972,592,462,208,72113,75455,1,Yes
TRA_OB7211375455,TRA_OB973,592,462,208,72113,75455,2,Yes
TRA_OB7211375455,TRA_OB974,592,462,208,72113,75455,3,Yes
TRA_OB7211375455,TRA_OB975,592,462,208,72113,75455,4,Yes
TRA_OB7211375494,TRA_OB976,748,511,237,72113,75494,1,Yes
TRA_OB7211375494,TRA_OB977,748,511,237,72113,75494,2,Yes
TRA_OB7211375494,TRA_OB978,748,511,237,72113,75494,3,Yes
TRA_OB7211375494,TRA_OB979,748,511,237,72113,75494,4,Yes
TRA_OB7211375494,TRA_OB980,748,511,237,72113,75494,5,Yes
TRA_OB7211375494,TRA_OB981,748,511,237,72113,75494,6,Yes
CHRCOR6311854656,2556992,780,817,447,63118,54656,1,
CHRCOR3555537055,2554973,590,358,200,35555,37055,1,
DMTAUS4312521770,2552181,1000,691,352,43125,21770,1,
MOLCHI6406875238,2554048,1125,906,496,64068,75238,2,
MOLCHI6406875238,2554049,1125,906,496,64068,75238,1,
UBESAN7003275040,2553756,885,871,492,70032,75040,1,
DMTAUS7290864503,2553356,750,611,342,72908,64503,1,
DMTAUS7465377020,2554534,850,951,537,74653,77020,1,
CHRCOR2757760901,2549467,1300,1393,785,27577,60901,1,
COYLAK7185468104,2555529,1300,1150,656,71854,68104,1,
AVECHI7960264050,2556855,1200,1213,662,79602,64050,2,
AVECHI7960264050,2546279,1200,1213,662,79602,64050,1,
RYASHA6311864801,2552563,700,499,278,63118,64801,1,
ECHCHI6311866538,2553719,900,678,364,63118,66538,1,
ECHCHI7104068104,2548624,1350,1255,733,71040,68104,1,
ECHCHI3706667460,2550970,1575,1299,750,37066,67460,1,
CHRCOR8710177013,2546130,1150,1480,855,87101,77013,1,
CHRCOR5497145202,2553737,1060,840,456,54971,45202,1,
RYASHA8822073601,2544565,963,844,453,88220,73601,2,
RYASHA8822066044,2549530,1600,1448,808,88220,66044,1,
RYASHA8822066044,2546501,1600,1448,808,88220,66044,2,
RYASHA8822066618,2542567,1600,1591,856,88220,66618,1,
RYASHA8822073601,2555293,963,844,453,88220,73601,1,
TRABRE6252146064,2549575,675,373,188,62521,46064,1,
UBESAN6577575211,2549165,1650,861,496,65775,75211,1,
SCHLOU017163975211,2550621,795,726,372,71639,75211,1,
COYLAK4471140213,2540937,935,631,328,44711,40213,2,
COYLAK4471140213,2544742,935,631,328,44711,40213,1,
COYLAK4471140213,2551899,935,631,328,44711,40213,3,
COYLAK4471140213,2551910,935,631,328,44711,40213,4,
MOLCHI8710777303,2550620,900,1449,828,87107,77303,1,
CHRCOR7502864507,2551184,910,953,534,75028,64507,1,
ECHCHI3720475215,2549586,1400,1127,660,37204,75215,1,
DMTAUS8090771115,2547914,1300,1604,917,80907,71115,1,
CHRCOR3025347432,2554567,610,845,477,30253,47432,1,
CHRCOR2526240403,2545194,800,366,204,25262,40403,1,
ECHCHI7910876106,2554056,600,598,331,79108,76106,1,
DMTAUS7911866219,2554927,950,974,555,79118,66219,1,
DELKAN6604664161,2549589,485,263,53,66046,64161,2,
DELKAN6604664161,2549168,485,263,53,66046,64161,4,
DELKAN6604664161,2552174,485,263,53,66046,64161,1,
DELKAN6604664161,2555001,485,263,53,66046,64161,3,
AMAWIN6604664161,2545648,483,267,53,66046,64161,1,
AMAWIN6604665803,2548262,729,441,190,66046,65803,1,
DELKAN6604665803,2553466,726,461,190,66046,65803,3,
DELKAN6604665803,2550741,726,461,190,66046,65803,1,
DELKAN6604665803,2545647,726,461,190,66046,65803,2,
DELKAN6604663088,2552141,862,591,275,66046,63088,1,
AMAWIN6604663088,2545645,853,612,275,66046,63088,1,
AMAWIN6604646514,2548452,1891,1154,618,66046,46514,1,
AMAWIN6604646507,2551205,2119,1141,628,66046,46507,1,
AMAWIN6604646721,2551475,2024,1239,658,66046,46721,2,
AMAWIN6604646721,2555071,2024,1239,658,66046,46721,1,
AMAWIN6604684120,2551510,4142,1966,1068,66046,84120,2,
AMAWIN6604684120,2548499,4142,1966,1068,66046,84120,3,
AMAWIN6604684120,2546119,4142,1966,1068,66046,84120,4,
AMAWIN6604684120,2546120,4142,1966,1068,66046,84120,6,
AMAWIN6604684120,2541637,4142,1966,1068,66046,84120,5,
AMAWIN6604684120,2554182,4142,1966,1068,66046,84120,1,
AMAWIN6604683642,2552122,5117,2519,1347,66046,83642,2,
AMAWIN6604683642,2554982,5117,2519,1347,66046,83642,4,
AMAWIN6604683642,2546121,5117,2519,1347,66046,83642,1,
AMAWIN6604683642,2549469,5117,2519,1347,66046,83642,3,
AMAWIN6604634114,2550576,5584,2506,1410,66046,34114,1,
AMAWIN6604602703,2549488,6722,3178,1533,66046,2703,1,
AMAWIN6604633172,2552139,5817,2659,1461,66046,33172,4,
AMAWIN6604633172,2552140,5817,2659,1461,66046,33172,3,
AMAWIN6604633172,2556420,5817,2659,1461,66046,33172,1,
AMAWIN6604633172,2545189,5817,2659,1461,66046,33172,2,
CHRCOR7211475071,2552043,995,607,303,72114,75071,1,
AMAWIN6622646514,2556471,1745,1122,601,66226,46514,1,
AMAWIN6622646514,2556479,1745,1122,601,66226,46514,2,
AVECHI6766160173,2548068,1400,1270,704,67661,60173,1,
DMTAUS4613176161,2551428,1750,1613,895,46131,76161,1,
PECITA8001166030,2552616,841,1010,580,80011,66030,3,
PECITA8001166030,2552617,841,1010,580,80011,66030,2,
PECITA8001166030,2555010,841,1010,580,80011,66030,1,
TRABRE5771766049,2548591,2158,1277,732,57717,66049,1,
TRABRE5771766049,2548594,2158,1277,732,57717,66049,2,
TRABRE6882666049,2541807,896,497,273,68826,66049,1,
TRABRE6882666049,2542654,896,497,273,68826,66049,2,
RYASHA8271854166,2545291,1600,1519,828,82718,54166,1,
COYLAK5927080011,2554076,924,743,417,59270,80011,1,
COYLAK5927080011,2551561,924,743,417,59270,80011,2,
COYLAK8260480011,2550648,1100,740,417,82604,80011,1,
SCHWAL8271066067,2544833,1252,1351,778,82710,66067,21,
SCHWAL8271066067,2547894,1252,1351,778,82710,66067,2,
SCHWAL8271066067,2545290,1252,1351,778,82710,66067,1,
SCHWAL8271066067,2545287,1252,1351,778,82710,66067,18,
SCHWAL8271066067,2545289,1252,1351,778,82710,66067,23,
SCHWAL8271066067,2545288,1252,1351,778,82710,66067,16,
SCHWAL8271066067,2546260,1252,1351,778,82710,66067,5,
SCHWAL8271066067,2546257,1252,1351,778,82710,66067,19,
SCHWAL8271066067,2546261,1252,1351,778,82710,66067,20,
SCHWAL8271066067,2543319,1252,1351,778,82710,66067,22,
SCHWAL8271066067,2548209,1252,1351,778,82710,66067,4,
SCHWAL8271066067,2549197,1252,1351,778,82710,66067,6,
SCHWAL8271066067,2549199,1252,1351,778,82710,66067,10,
SCHWAL8271066067,2549205,1252,1351,778,82710,66067,8,
SCHWAL8271066067,2553698,1252,1351,778,82710,66067,3,
SCHWAL8271066067,2550720,1252,1351,778,82710,66067,15,
SCHWAL8271066067,2554181,1252,1351,778,82710,66067,7,
SCHWAL8271066067,2550719,1252,1351,778,82710,66067,11,
SCHWAL8271066067,2554180,1252,1351,778,82710,66067,13,
SCHWAL8271066067,2554179,1252,1351,778,82710,66067,14,
SCHWAL8271066067,2552157,1252,1351,778,82710,66067,12,
SCHWAL8271066067,2552158,1252,1351,778,82710,66067,17,
SCHWAL8271066067,2551136,1252,1351,778,82710,66067,9,
CHRCOR8271075201,2549042,1925,1962,1106,82710,75201,2,
CHRCOR8271075201,2545338,1925,1962,1106,82710,75201,1,
SCHWAL8271053916,2546762,2141,1464,839,82710,53916,2,
SCHWAL8271053916,2550721,2141,1464,839,82710,53916,1,
SCHWAL8271061362,2546255,2199,1686,967,82710,61362,1,
SCHWAL8271061362,2551085,2199,1686,967,82710,61362,2,
SCHWAL8271065559,2546254,2440,1716,960,82710,65559,2,
SCHWAL8271065559,2546258,2440,1716,960,82710,65559,1,
CHRCOR7840745202,2548252,2210,2223,1295,78407,45202,1,
CRANOR027523675172,2553912,494,43,18,75236,75172,1,
CRANOR027523675172,2549475,494,43,18,75236,75172,2,
CRANOR027523675172,2548261,494,43,18,75236,75172,3,
DMTAUS6402476033,2550898,1330,1009,570,64024,76033,1,
AVECHI7615573505,2553928,550,365,178,76155,73505,1,
ECHCHI7505073125,2554018,550,357,204,75050,73125,1,
XPOCHA7506277029,2554417,453,467,255,75062,77029,1,
XPOCHA7506277029,2554429,453,467,255,75062,77029,2,
TRABRE4003366049,2541793,1685,1086,614,40033,66049,11,
TRABRE4003366049,2541794,1685,1086,614,40033,66049,6,
TRABRE4003366049,2546617,1685,1086,614,40033,66049,22,
TRABRE4003366049,2541795,1685,1086,614,40033,66049,9,
TRABRE4003366049,2546604,1685,1086,614,40033,66049,7,
TRABRE4003366049,2546606,1685,1086,614,40033,66049,4,
TRABRE4003366049,2546610,1685,1086,614,40033,66049,10,
TRABRE4003366049,2541800,1685,1086,614,40033,66049,12,
TRABRE4003366049,2546609,1685,1086,614,40033,66049,8,
TRABRE4003366049,2541797,1685,1086,614,40033,66049,26,
TRABRE4003366049,2541801,1685,1086,614,40033,66049,14,
TRABRE4003366049,2541790,1685,1086,614,40033,66049,13,
TRABRE4003366049,2541779,1685,1086,614,40033,66049,15,
TRABRE4003366049,2541799,1685,1086,614,40033,66049,16,
TRABRE4003366049,2546607,1685,1086,614,40033,66049,17,
TRABRE4003366049,2546618,1685,1086,614,40033,66049,19,
TRABRE4003366049,2546619,1685,1086,614,40033,66049,2,
TRABRE4003366049,2546620,1685,1086,614,40033,66049,1,
TRABRE4003366049,2541806,1685,1086,614,40033,66049,5,
TRABRE4003366049,2541783,1685,1086,614,40033,66049,18,
TRABRE4003366049,2541792,1685,1086,614,40033,66049,3,
TRABRE4003366049,2539436,1685,1086,614,40033,66049,21,
TRABRE4003366049,2541785,1685,1086,614,40033,66049,23,
TRABRE4003366049,2541808,1685,1086,614,40033,66049,28,
TRABRE4003366049,2541786,1685,1086,614,40033,66049,20,
TRABRE4003366049,2541789,1685,1086,614,40033,66049,24,
TRABRE4003366049,2541798,1685,1086,614,40033,66049,25,
TRABRE4003366049,2541788,1685,1086,614,40033,66049,27,
TRABRE7567266049,2542653,1440,952,517,75672,66049,15,
TRABRE7567266049,2542660,1440,952,517,75672,66049,4,
TRABRE7567266049,2542656,1440,952,517,75672,66049,12,
TRABRE7567266049,2542649,1440,952,517,75672,66049,11,
TRABRE7567266049,2546612,1440,952,517,75672,66049,9,
TRABRE7567266049,2546621,1440,952,517,75672,66049,10,
TRABRE7567266049,2546614,1440,952,517,75672,66049,7,
TRABRE7567266049,2546605,1440,952,517,75672,66049,16,
TRABRE7567266049,2546615,1440,952,517,75672,66049,14,
TRABRE7567266049,2539373,1440,952,517,75672,66049,13,
TRABRE7567266049,2542655,1440,952,517,75672,66049,5,
TRABRE7567266049,2539372,1440,952,517,75672,66049,8,
TRABRE7567266049,2539367,1440,952,517,75672,66049,2,
TRABRE7567266049,2542652,1440,952,517,75672,66049,1,
TRABRE7567266049,2546616,1440,952,517,75672,66049,6,
TRABRE7567266049,2546613,1440,952,517,75672,66049,3,
DMTAUS5827280631,2545353,2700,1597,928,58272,80631,1,
CHRCOR6486545011,2552143,1100,1200,640,64865,45011,1,
CLOLOW6608346231,2544585,1146,891,495,66083,46231,1,
CLOLOW6608346231,2548025,1146,891,495,66083,46231,2,
CLOLOW6608375212,2543750,1321,865,470,66083,75212,2,
CLOLOW6608375212,2544892,1321,865,470,66083,75212,1,
CLOLOW6608380019,2543170,2230,1106,594,66083,80019,3,
CLOLOW6608380019,2542741,2230,1106,594,66083,80019,2,
CLOLOW6608380019,2545124,2230,1106,594,66083,80019,1,
CLOLOW6608380019,2546396,2230,1106,594,66083,80019,5,
CLOLOW6608380019,2548583,2230,1106,594,66083,80019,4,
CLOLOW6608319507,2542678,2949,1997,1070,66083,19507,1,
CLOLOW6608319507,2545094,2949,1997,1070,66083,19507,11,
CLOLOW6608317847,2544493,2941,1928,1083,66083,17847,2,
CLOLOW6608319507,2553620,2949,1997,1070,66083,19507,4,
CLOLOW6608319507,2553618,2949,1997,1070,66083,19507,7,
CLOLOW6608319507,2553619,2949,1997,1070,66083,19507,2,
CLOLOW6608319507,2551452,2949,1997,1070,66083,19507,3,
CLOLOW6608319507,2544772,2949,1997,1070,66083,19507,14,
CLOLOW6608319507,2544771,2949,1997,1070,66083,19507,5,
CLOLOW6608319507,2544770,2949,1997,1070,66083,19507,8,
CLOLOW6608319507,2543179,2949,1997,1070,66083,19507,17,
CLOLOW6608319507,2550769,2949,1997,1070,66083,19507,6,
CLOLOW6608319507,2547764,2949,1997,1070,66083,19507,12,
CLOLOW6608319507,2547766,2949,1997,1070,66083,19507,10,
CLOLOW6608319507,2550610,2949,1997,1070,66083,19507,15,
CLOLOW6608319507,2550609,2949,1997,1070,66083,19507,9,
CLOLOW6608319507,2550608,2949,1997,1070,66083,19507,13,
CLOLOW6608319507,2553673,2949,1997,1070,66083,19507,18,
CLOLOW6608317847,2547988,2941,1928,1083,66083,17847,3,
CLOLOW6608319507,2546224,2949,1997,1070,66083,19507,16,
CLOLOW6608317847,2553917,2941,1928,1083,66083,17847,1,
CLOLOW6608318067,2553224,3026,2073,1127,66083,18067,2,
CLOLOW6608318067,2549626,3026,2073,1127,66083,18067,1,
ECHCHI7797176262,2547878,650,592,328,77971,76262,1,
CHRCOR5204043137,2545708,1210,935,528,52040,43137,1,
MERCHA017443744149,2552607,1800,1763,964,74437,44149,1,
MERCHA017443744662,2551470,1825,1799,955,74437,44662,4,
MERCHA017443744662,2554406,1825,1799,955,74437,44662,3,
MERCHA017443744662,2556365,1825,1799,955,74437,44662,2,
RBFMTP7443742303,2549715,1746,1208,646,74437,42303,74,
RBFMTP7443742303,2547633,1746,1208,646,74437,42303,19,
RBFMTP7443742303,2547609,1746,1208,646,74437,42303,18,
RBFMTP7443742303,2547612,1746,1208,646,74437,42303,151,
RBFMTP7443742303,2547625,1746,1208,646,74437,42303,12,
RBFMTP7443742303,2547626,1746,1208,646,74437,42303,95,
RBFMTP7443742303,2547631,1746,1208,646,74437,42303,27,
RBFMTP7443742303,2549705,1746,1208,646,74437,42303,70,
RBFMTP7443742303,2547614,1746,1208,646,74437,42303,17,
RBFMTP7443742303,2547638,1746,1208,646,74437,42303,54,
RBFMTP7443742303,2549692,1746,1208,646,74437,42303,11,
RBFMTP7443742303,2549725,1746,1208,646,74437,42303,29,
RBFMTP7443742303,2549733,1746,1208,646,74437,42303,175,
RBFMTP7443742303,2549694,1746,1208,646,74437,42303,22,
RBFMTP7443742303,2547599,1746,1208,646,74437,42303,6,
RBFMTP7443742303,2549710,1746,1208,646,74437,42303,36,
RBFMTP7443742303,2549719,1746,1208,646,74437,42303,52,
RBFMTP7443742303,2547595,1746,1208,646,74437,42303,61,
RBFMTP7443742303,2547623,1746,1208,646,74437,42303,1,
RBFMTP7443742303,2547635,1746,1208,646,74437,42303,25,
RBFMTP7443742303,2549701,1746,1208,646,74437,42303,41,
RBFMTP7443742303,2549728,1746,1208,646,74437,42303,100,
RBFMTP7443742303,2547616,1746,1208,646,74437,42303,5,
RBFMTP7443742303,2549709,1746,1208,646,74437,42303,121,
RBFMTP7443742303,2549737,1746,1208,646,74437,42303,171,
RBFMTP7443742303,2549736,1746,1208,646,74437,42303,109,
RBFMTP7443742303,2547621,1746,1208,646,74437,42303,99,
RBFMTP7443742303,2547628,1746,1208,646,74437,42303,53,
RBFMTP7443742303,2549698,1746,1208,646,74437,42303,162,
RBFMTP7443742303,2547594,1746,1208,646,74437,42303,21,
RBFMTP7443742303,2547596,1746,1208,646,74437,42303,47,
RBFMTP7443742303,2547620,1746,1208,646,74437,42303,129,
RBFMTP7443742303,2547622,1746,1208,646,74437,42303,130,
RBFMTP7443742303,2547607,1746,1208,646,74437,42303,31,
RBFMTP7443742303,2549704,1746,1208,646,74437,42303,177,
RBFMTP7443742303,2549729,1746,1208,646,74437,42303,10,
RBFMTP7443742303,2547624,1746,1208,646,74437,42303,60,
RBFMTP7443742303,2549708,1746,1208,646,74437,42303,42,
RBFMTP7443742303,2547617,1746,1208,646,74437,42303,108,
RBFMTP7443742303,2549724,1746,1208,646,74437,42303,153,
RBFMTP7443742303,2549700,1746,1208,646,74437,42303,56,
RBFMTP7443742303,2549727,1746,1208,646,74437,42303,118,
RBFMTP7443742303,2549696,1746,1208,646,74437,42303,32,
RBFMTP7443742303,2547606,1746,1208,646,74437,42303,173,
RBFMTP7443742303,2547611,1746,1208,646,74437,42303,20,
RBFMTP7443742303,2549712,1746,1208,646,74437,42303,34,
RBFMTP7443742303,2549730,1746,1208,646,74437,42303,156,
RBFMTP7443742303,2547619,1746,1208,646,74437,42303,23,
RBFMTP7443742303,2547604,1746,1208,646,74437,42303,24,
RBFMTP7443742303,2549714,1746,1208,646,74437,42303,110,
RBFMTP7443742303,2549717,1746,1208,646,74437,42303,93,
RBFMTP7443742303,2549731,1746,1208,646,74437,42303,35,
RBFMTP7443742303,2549695,1746,1208,646,74437,42303,119,
RBFMTP7443742303,2549699,1746,1208,646,74437,42303,72,
RBFMTP7443742303,2549702,1746,1208,646,74437,42303,123,
RBFMTP7443742303,2549718,1746,1208,646,74437,42303,158,
RBFMTP7443742303,2549743,1746,1208,646,74437,42303,63,
RBFMTP7443742303,2549691,1746,1208,646,74437,42303,30,
RBFMTP7443742303,2549703,1746,1208,646,74437,42303,66,
RBFMTP7443742303,2549706,1746,1208,646,74437,42303,45,
RBFMTP7443742303,2549713,1746,1208,646,74437,42303,84,
RBFMTP7443742303,2549721,1746,1208,646,74437,42303,165,
RBFMTP7443742303,2549722,1746,1208,646,74437,42303,16,
RBFMTP7443742303,2549726,1746,1208,646,74437,42303,136,
RBFMTP7443742303,2547627,1746,1208,646,74437,42303,39,
RBFMTP7443742303,2549723,1746,1208,646,74437,42303,13,
RBFMTP7443742303,2549732,1746,1208,646,74437,42303,146,
RBFMTP7443742303,2549734,1746,1208,646,74437,42303,154,
RBFMTP7443742303,2547593,1746,1208,646,74437,42303,67,
RBFMTP7443742303,2547598,1746,1208,646,74437,42303,4,
RBFMTP7443742303,2547601,1746,1208,646,74437,42303,8,
RBFMTP7443742303,2547603,1746,1208,646,74437,42303,9,
RBFMTP7443742303,2547605,1746,1208,646,74437,42303,86,
RBFMTP7443742303,2547608,1746,1208,646,74437,42303,28,
RBFMTP7443742303,2547613,1746,1208,646,74437,42303,62,
RBFMTP7443742303,2547629,1746,1208,646,74437,42303,178,
RBFMTP7443742303,2547634,1746,1208,646,74437,42303,7,
RBFMTP7443742303,2547637,1746,1208,646,74437,42303,48,
RBFMTP7443742303,2549697,1746,1208,646,74437,42303,3,
RBFMTP7443742303,2547597,1746,1208,646,74437,42303,46,
RBFMTP7443742303,2547600,1746,1208,646,74437,42303,49,
RBFMTP7443742303,2547602,1746,1208,646,74437,42303,26,
RBFMTP7443742303,2547610,1746,1208,646,74437,42303,2,
RBFMTP7443742303,2549720,1746,1208,646,74437,42303,92,
RBFMTP7443742303,2547618,1746,1208,646,74437,42303,14,
RBFMTP7443742303,2547632,1746,1208,646,74437,42303,33,
RBFMTP7443742303,2547636,1746,1208,646,74437,42303,102,
RBFMTP7443742303,2549735,1746,1208,646,74437,42303,15,
RBFMTP7443742303,2549742,1746,1208,646,74437,42303,106,
RBFMTP7443742303,2549711,1746,1208,646,74437,42303,139,
RBFMTP7443742303,2547615,1746,1208,646,74437,42303,50,
RBFMTP7443742303,2553638,1746,1208,646,74437,42303,164,
RBFMTP7443742303,2553647,1746,1208,646,74437,42303,150,
RBFMTP7443742303,2553648,1746,1208,646,74437,42303,117,
RBFMTP7443742303,2553666,1746,1208,646,74437,42303,78,
RBFMTP7443742303,2553671,1746,1208,646,74437,42303,73,
RBFMTP7443742303,2555427,1746,1208,646,74437,42303,91,
RBFMTP7443742303,2555461,1746,1208,646,74437,42303,167,
RBFMTP7443742303,2555465,1746,1208,646,74437,42303,134,
RBFMTP7443742303,2549707,1746,1208,646,74437,42303,170,
RBFMTP7443742303,2553649,1746,1208,646,74437,42303,160,
RBFMTP7443742303,2553667,1746,1208,646,74437,42303,81,
RBFMTP7443742303,2553669,1746,1208,646,74437,42303,122,
RBFMTP7443742303,2553651,1746,1208,646,74437,42303,148,
RBFMTP7443742303,2553641,1746,1208,646,74437,42303,51,
RBFMTP7443742303,2553652,1746,1208,646,74437,42303,155,
RBFMTP7443742303,2553622,1746,1208,646,74437,42303,65,
RBFMTP7443742303,2553654,1746,1208,646,74437,42303,71,
RBFMTP7443742303,2553646,1746,1208,646,74437,42303,135,
RBFMTP7443742303,2555437,1746,1208,646,74437,42303,104,
RBFMTP7443742303,2553653,1746,1208,646,74437,42303,57,
RBFMTP7443742303,2553636,1746,1208,646,74437,42303,83,
RBFMTP7443742303,2553650,1746,1208,646,74437,42303,85,
RBFMTP7443742303,2553644,1746,1208,646,74437,42303,128,
RBFMTP7443742303,2553640,1746,1208,646,74437,42303,137,
RBFMTP7443742303,2549741,1746,1208,646,74437,42303,176,
RBFMTP7443742303,2553628,1746,1208,646,74437,42303,161,
RBFMTP7443742303,2553639,1746,1208,646,74437,42303,126,
RBFMTP7443742303,2555443,1746,1208,646,74437,42303,76,
