KEY,trip_id,trip_revenue,trip_cost,trip_distance,trip_orgn_zip,trip_dst_zip,MARGIN_RANK,must_take_flag,deadhead_cost,tour_id,tour_position,prior_two_trips,next_two_trips,prior_zip,next_zip,accepted
TRAIL TRANSPOR-Ast/14606/18031,2982207,1300,818,272,14606,18031,4,False,0.0,0.0,1061.0,[2982977 2984332],[2983307 2983935],14624,12095,1
TRAIL TRANSPOR-Ast/14606/8810,2982212,1400,871,337,14606,08810,1,False,,,,,,,,0
TRAIL TRANSPOR-Ast/14606/8810,2982208,1400,871,337,14606,08810,2,False,,,,,,,,0
TRAIL TRANSPOR-Ast/14606/8810,2982209,1400,871,337,14606,08810,3,False,,,,,,,,0
Tri State Spec-Log/19801/50111,2982215,2785,2401,1064,19801,50111,1,False,191.38699340820312,0.0,1306.0,[2971871 2972157],[2982918 2970686],76010,61257,1
TRICONT LOGIST-Log/27377/27560,2982216,1334,727,94,27377,27560,1,False,257.58099365234375,0.0,522.0,[2972078 2972609],[2968137 2985060],23803,27524,1
TRICONT LOGIST-Log/27377/28079,2982237,830,568,144,27377,28079,1,False,,,,,,,,0
TROPICANA MANU-Ast/14020/34206,2982254,3830,3094,1333,14020,34206,1,False,0.0,0.0,925.0,[2968094 2970449],[2977696 2954535],14086,34221,1
TROPICANA MANU-Ast/14020/34206,2982241,3830,3094,1333,14020,34206,2,False,0.0,0.0,1376.0,[2969069 2979715],[2977681 2967334],14048,34221,1
TROPICANA MANU-Ast/14020/34206,2982249,3830,3094,1333,14020,34206,3,False,0.0,0.0,269.0,[2976598 2976769],[2977693 2972191],14020,34221,1
TROPICANA MANU-Ast/14020/34206,2982248,3830,3094,1333,14020,34206,4,False,0.0,0.0,1546.0,[2976692 2976768],[2985784 2974875],14020,34266,1
TROPICANA MANU-Ast/14020/7305,2982298,1709,1011,339,14020,07305,1,False,,,,,,,,0
TROPICANA MANU-Ast/14020/7305,2982305,1709,1011,339,14020,07305,2,False,,,,,,,,0
TROPICANA MANU-Ast/14020/7305,2982266,1709,1011,339,14020,07305,3,False,,,,,,,,0
