KEY,AggLoadID,AggTotalRev,AggLdCost,AggLdMiles,AggOrgZip,AggDstZip,MARGIN_RANK,MustTakeFlag
^COYOTE LOGISTI-Ast/14048/19507,261,725,618,287,14048,19507,1,
^COYOTE LOGISTI-Ast/14048/19507,262,725,618,287,14048,19507,2,
^COYOTE LOGISTI-Ast/14224/20774,263,1180,939,395,14224,20774,1,
^COYOTE LOGISTI-Ast/14224/20774,264,1180,939,395,14224,20774,2,
^COYOTE LOGISTI-Ast/14224/60160,265,900,1180,551,14224,60160,1,
^COYOTE LOGISTI-Ast/14606/8060,266,1135,919,352,14606,8060,1,
^COYOTE LOGISTI-Ast/17057/32824,267,1700,1957,964,17057,32824,1,
^COYOTE LOGISTI-Ast/18020/62353,268,1400,1825,913,18020,62353,1,
^COYOTE LOGISTI-Ast/18091/53177,269,1400,1908,926,18091,53177,1,
^COYOTE LOGISTI-Ast/19512/16684,270,700,473,191,19512,16684,1,
^COYOTE LOGISTI-Ast/23836/19320,271,800,646,244,23836,19320,1,
^COYOTE LOGISTI-Ast/27524/12549,272,1650,1364,575,27524,12549,1,
^COYOTE LOGISTI-Ast/27962/46140,273,1300,1447,727,27962,46140,1,
^COYOTE LOGISTI-Ast/29172/32128,274,1055,876,385,29172,32128,1,
^COYOTE LOGISTI-Ast/47803/54115,275,800,836,393,47803,54115,1,
^COYOTE LOGISTI-Ast/47909/76177,276,1600,1810,936,47909,76177,1,
^COYOTE LOGISTI-Ast/49057/98390,277,3850,4454,2189,49057,98390,1,
^COYOTE LOGISTI-Ast/50115/60628,278,1150,874,376,50115,60628,1,
^COYOTE LOGISTI-Ast/50501/60601,279,1325,937,364,50501,60601,1,
^COYOTE LOGISTI-Ast/53094/99301,280,3250,3512,1808,53094,99301,1,
^COYOTE LOGISTI-Ast/54482/76106,281,2300,2377,1121,54482,76106,1,
^COYOTE LOGISTI-Ast/54494/76106,282,2300,2303,1083,54494,76106,1,
^COYOTE LOGISTI-Ast/54494/76106,283,2300,2303,1083,54494,76106,2,
^COYOTE LOGISTI-Ast/54914/18051,284,2400,2240,925,54914,18051,1,
^COYOTE LOGISTI-Ast/54914/18051,285,2400,2240,925,54914,18051,2,
^COYOTE LOGISTI-Ast/54914/18051,286,2400,2240,925,54914,18051,3,
^COYOTE LOGISTI-Ast/56367/37601,287,2450,2406,1094,56367,37601,1,
^COYOTE LOGISTI-Ast/60410/17603,288,1800,1627,713,60410,17603,1,
^COYOTE LOGISTI-Ast/60410/18202,289,2100,1681,693,60410,18202,1,
^COYOTE LOGISTI-Ast/60410/75241,290,1788,1782,885,60410,75241,1,
^COYOTE LOGISTI-Ast/60548/80537,291,2000,1980,951,60548,80537,1,
^COYOTE LOGISTI-Ast/60548/80537,292,2000,1980,951,60548,80537,2,
^COYOTE LOGISTI-Ast/60548/80537,293,2000,1980,951,60548,80537,3,
^COYOTE LOGISTI-Ast/60563/8085,294,1950,1780,783,60563,8085,1,
^COYOTE LOGISTI-Ast/60563/8085,295,1950,1780,783,60563,8085,2,
^COYOTE LOGISTI-Ast/75006/55021,296,1800,1831,877,75006,55021,1,
^COYOTE LOGISTI-Ast/75134/17345,297,3000,2939,1405,75134,17345,1,
^COYOTE LOGISTI-Ast/75134/23005,298,2750,2607,1283,75134,23005,1,
^COYOTE LOGISTI-Ast/75134/23005,299,2750,2607,1283,75134,23005,2,
^COYOTE LOGISTI-Ast/75134/53177,300,1900,2070,996,75134,53177,1,
^COYOTE LOGISTI-Ast/75201/98390,301,4000,4473,2209,75201,98390,1,
^COYOTE LOGISTI-Ast/75236/46933,302,1800,1972,979,75236,46933,1,
^COYOTE LOGISTI-Ast/76010/61081,303,1700,1913,938,76010,61081,1,
^COYOTE LOGISTI-Ast/76106/32703,304,2700,2401,1108,76106,32703,1,
^COYOTE LOGISTI-Ast/76106/53144,305,1700,2065,1006,76106,53144,1,
^COYOTE LOGISTI-Ast/76207/60436,306,1700,1832,885,76207,60436,1,
^COYOTE LOGISTI-Ast/76550/98390,307,4000,4290,2096,76550,98390,1,
